date,option_type,entry_time,entry_price,entry_strike,entry_spot,exit_time,exit_price,exit_strike,exit_spot,exit_reason,pnl
2026-01-22,PUT,2026-01-22 13:14:00+05:30,562.75,82500.0,81958.11,2026-01-22 13:15:00+05:30,572.4,82500.0,81924.94,Stop Loss,-9.649999999999977
2026-01-22,PUT,2026-01-22 13:16:00+05:30,565.6,82500.0,81937.2,2026-01-22 13:17:00+05:30,626.2,82500.0,81884.78,Stop Loss,-60.60000000000002
2026-01-22,PUT,2026-01-22 13:18:00+05:30,567.65,82500.0,81934.92,2026-01-22 13:29:00+05:30,584.05,82500.0,81921.85,Stop Loss,-16.399999999999977
2026-01-22,PUT,2026-01-22 13:31:00+05:30,541.4,82500.0,81957.96,2026-01-22 14:12:00+05:30,560.85,82500.0,81944.73,Stop Loss,-19.450000000000045
2026-01-22,PUT,2026-01-22 14:14:00+05:30,573.35,82500.0,81941.9,2026-01-22 14:17:00+05:30,579.85,82500.0,81937.17,Stop Loss,-6.5
2026-01-22,PUT,2026-01-22 14:18:00+05:30,551.0,82500.0,81935.26,2026-01-22 15:29:00+05:30,192.05,82500.0,82369.5,EOD,358.95
2026-01-23,CALL,2026-01-23 09:15:00+05:30,635.0,82300.0,82337.77,2026-01-23 09:23:00+05:30,638.15,82300.0,82374.79,Stop Loss,-3.1499999999999773
2026-01-23,PUT,2026-01-23 09:18:00+05:30,488.05,82300.0,82234.42,2026-01-23 09:20:00+05:30,489.95,82300.0,82225.31,Stop Loss,-1.8999999999999773
2026-01-23,PUT,2026-01-23 09:21:00+05:30,474.25,82300.0,82236.71,2026-01-23 09:45:00+05:30,491.1,82300.0,82208.04,Stop Loss,-16.850000000000023
2026-01-23,CALL,2026-01-23 09:26:00+05:30,676.35,82300.0,82414.95,2026-01-23 09:29:00+05:30,690.85,82300.0,82452.12,Stop Loss,-14.5
2026-01-23,CALL,2026-01-23 09:30:00+05:30,658.2,82300.0,82406.68,2026-01-23 09:32:00+05:30,667.65,82300.0,82410.86,Stop Loss,-9.449999999999932
